Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
vnexpress.net,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,1,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
superuser.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
udn.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
screenrant.com,False,False,1,2,0,0,1,0,1,1,1,1,1,1,1,1,0
thechive.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
correios.com.br,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
xhamster.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
tobogo.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
interpark.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
serverfault.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
tinnhanh360.net,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
ecnavi.jp,False,False,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
tunein.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,1,0
themeforest.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
xvideo-jp.com,False,False,1,3,0,0,0,1,1,1,1,1,0,0,1,0,0
deadspin.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
genius.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
metro.co.uk,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
telegraf.com.ua,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
atwiki.jp,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
tinnhanh360.net,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
seekingalpha.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
ringring.vn,False,False,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0
ap.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
hollywoodlife.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
xvideo-jp.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
nguyentandung.org,False,False,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
bdnews24.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
allegro.pl,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
metro.co.uk,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
medium.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
thenextweb.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
akhbarelyom.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
motthegioi.vn,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
aljazeera.net,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
stackoverflow.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
motthegioi.vn,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
techcrunch.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
himado.in,False,False,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
irecommend.ru,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
stackoverflow.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
serverfault.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
web.de,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
medium.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
stackoverflow.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
comicbook.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
codepen.io,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
kickass.to,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
sfglobe.com,False,False,1,4,0,0,0,0,1,1,1,1,1,0,1,0,0
perezhilton.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
techcrunch.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
mashable.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
tunein.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
babal.net,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
variety.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tunein.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
codecanyon.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
techcrunch.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
elcomercio.pe,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
babal.net,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
motthegioi.vn,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
distractify.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,1,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
bestblackhatforum.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
mediaset.it,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
techcrunch.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
allrecipes.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
plarium.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
babal.net,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
wmaraci.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
themeforest.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
udn.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
askubuntu.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
seesaawiki.jp,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
bongda88.info,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
techcrunch.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
getpocket.com,False,False,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
udn.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
nametests.com,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
babal.net,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
likemag.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,1,0
pinterest.com,False,False,1,3,1,0,1,0,1,1,1,1,0,0,1,0,0
olx.ro,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,1,0
olx.ua,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
akhbarelyom.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
bdnews24.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.ua,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
themeforest.net,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
censor.net.ua,False,False,1,14,0,0,0,0,1,0,1,1,0,0,1,0,0
paytm.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
indianexpress.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
hollywoodlife.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
motthegioi.vn,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
interpark.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kienthuc.net.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
rt.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
themeforest.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
allrecipes.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
metro.co.uk,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
seekingalpha.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.ro,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,1,0
fishki.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
amoory.com,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
olx.ua,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
persianblog.ir,False,False,1,3,0,0,0,0,1,0,1,1,1,1,1,1,0
yourlust.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,0
getpocket.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
censor.net.ua,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
pikabu.ru,False,False,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
mashable.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
hubpages.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
ap.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
hubpages.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kickass.to,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
web.de,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
perezhilton.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
tinnhanh360.net,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
kakaku.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
grantland.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
indianexpress.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
hubpages.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
web.tv,False,False,1,8,0,0,0,0,1,0,1,1,0,0,1,0,0
nesn.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
plarium.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
kakaku.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
sfglobe.com,False,False,1,4,0,0,0,0,1,1,1,1,1,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
comicbook.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
io9.com,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,1,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
kakaku.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
fazenda.gov.br,False,False,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
babal.net,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
ap.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
wordpress.org,False,False,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
irecommend.ru,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
ifttt.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,0
slashdot.org,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
digg.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
europa.eu,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,1,0
seekingalpha.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
khabaronline.ir,False,False,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
buzzfil.net,False,False,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
ecnavi.jp,False,False,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
steamcommunity.com,False,False,1,7,1,0,0,0,1,1,1,1,0,0,1,0,0
yourlust.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,0
jezebel.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
popupads.ir,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
myegy.to,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
hollywoodlife.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tunein.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,1,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
thenextweb.com,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
indianexpress.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
medium.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
interpark.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
comicbook.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
depositphotos.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
otomoto.pl,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
ap.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
hollywoodlife.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tobogo.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
qz.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
aljazeera.net,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
kienthuc.net.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
uproxx.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
jezebel.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
cheezburger.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
gov.uk,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
aljazeera.net,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
otomoto.pl,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
akhbarelyom.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
hollywoodlife.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
kotaku.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.co.id,False,False,1,7,0,0,1,0,1,1,1,1,1,1,1,1,0
getpocket.com,False,False,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
kienthuc.net.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
stackoverflow.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
privatbank.ua,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
babal.net,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
otomoto.pl,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
web.de,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
sourceforge.net,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
interpark.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
katproxy.com,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
aljazeera.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
moviepilot.com,False,False,1,5,0,0,1,0,1,0,1,1,0,0,1,0,0
myspace.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
udn.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
auto.ru,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
xvideo-jp.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0
depositphotos.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
grantland.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
correios.com.br,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
tinnhanh360.net,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
tune.pk,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
espn.go.com,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
genius.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
correios.com.br,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
mashable.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
digg.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
2gis.ru,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
stackoverflow.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
deadspin.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
ap.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
venturebeat.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
elitedaily.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,1,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
yourlust.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,0
abcnews.go.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
serverfault.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
depositphotos.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
censor.net.ua,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
hdfcbank.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
esporte.uol.com.br,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
vnexpress.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,1,0
searchengineland.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
olx.co.id,False,False,1,7,0,0,1,0,1,1,1,1,1,1,1,1,0
tobogo.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
allrecipes.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,1,0
sourceforge.net,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
abcnews.go.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
buzzfil.net,False,False,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
searchengineland.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
mic.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
akhbarelyom.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
babal.net,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
motthegioi.vn,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
distractify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,0
1337x.to,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
telegraf.com.ua,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
bdnews24.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
depositphotos.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
emgn.com,False,False,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
kenh14.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
qz.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
maybank2u.com.my,False,False,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
hubpages.com,False,False,1,7,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
khabaronline.ir,False,False,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
olx.co.id,False,False,1,7,0,0,1,0,1,1,1,1,1,1,1,1,0
otomoto.pl,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
sberbank.ru,False,False,1,7,0,0,0,0,1,1,1,1,1,1,1,1,0
stackoverflow.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
hubpages.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
sfglobe.com,False,False,1,4,0,0,0,0,1,1,1,1,1,0,1,0,0
themeforest.net,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
aljazeera.net,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
doodle.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
mixi.jp,False,False,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0
500px.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
caixa.gov.br,False,False,1,5,1,0,0,0,1,1,1,1,0,0,1,1,0
getpocket.com,False,False,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
tobogo.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
gov.uk,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
otomoto.pl,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
torcache.net,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
censor.net.ua,False,False,1,14,0,0,0,0,1,0,1,1,0,0,1,0,0
bigcinema.tv,False,False,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
torrentdn.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
xhamster.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
dantri.com.vn,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
pikabu.ru,False,False,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
tunein.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,1,0
fazenda.gov.br,False,False,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
grantland.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
mylust.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
otomoto.pl,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
cheezburger.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
rt.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0
plarium.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
twitter.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
bdnews24.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
mirtesen.ru,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
manager.co.th,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
jezebel.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
nypost.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,0
graphicriver.net,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
nguyentandung.org,False,False,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
variety.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
xvideo-jp.com,False,False,1,3,0,0,0,1,1,1,1,1,0,0,1,0,0
pikabu.ru,False,False,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
