Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
activationsadministratorhelpgovernment.co.vu,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
oaebm.aesoenersd.com,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
biduansangee.se.ke,False,False,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
forms.gle,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
rfeldman.russellfeldman.com,False,False,1,3,1,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,False,False,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
viiabcpperu.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
afreemart.xyz,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
app28.greenmail.co.in,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ajdvcnafaturamallu.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
passwrd-vertin.fewly-zunnits.cloudns.ph,False,False,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
credifinanciera.didacsis.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
czsantand3.byethost7.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
grupopromeric.webcindario.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
axieinfinity-supportwallet.com,False,False,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1
earth01.info,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
afreemart.xyz,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
starnetlegal-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
unitus.mk.ua,False,False,1,11,0,0,0,0,1,0,1,1,0,0,1,0,1
ekaterinaschol.ru,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
theroesers.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
h5brzd.webwave.dev,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
vk.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bluehorse.in,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
cutt.ly,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
waycacoke.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
lofon-add.firebaseapp.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bardaiconnect.com,False,False,1,8,0,0,1,0,1,1,1,1,0,0,1,0,1
chois.jp,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
starliker.net,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
138rk.trk.elasticemail.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
crpmoney.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xj4og.mjt.lu,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
zlej3mqyoty.typeform.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
enviosc-cl.blogspot.com,False,False,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
csemergencylock.typeform.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
njolfs.hyperphp.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
online.natwest-supportcentre.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
tby.eb-sites.com,False,False,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
anonzon.edmigc.cn,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
uniswap.pages.dev,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hulu.sitey.me,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
macst.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
paypei.co,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
m.facebook.com-----message----918281265.fightalarms.com,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
email302.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,1,1
docsharex-authorize.firebaseapp.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
grosshandel-mevida.de,False,False,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
goldcoastrhinoplasty.com.au,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sitebuilder146767.dynadot.com,False,False,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
rlink.vn,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
zorten.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
cdn.shopify.com,False,False,1,10,0,0,0,0,1,1,1,1,0,0,1,0,1
newsonghannover.org,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
gkjx168.com,False,False,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
bit.do,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
encheres-alsace.fr,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
creativecombat.com,False,False,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
b97bca39.srvr-cloudmail-srvr6754e5rte.pages.dev,False,True,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
it-supportdesk.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
qfw.tosex35238.workers.dev,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
clubeamigosdopedrosegundo.com.br,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
aprescounpage.rf.gd,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dolcevitabymerit.com,False,True,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
idmessagerieproorange.moonfruit.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
pmbonline.unmuha.ac.id,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
6vvvvvw-metam.top,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
mjaymu1hetezmtj0aa.filesusr.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tradeswarehouse.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
community-ebay-forum-clubs-de.html-5.me,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
services.runescape.com-vc.ru,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
larvalab.to,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
eclipsevpn-new.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
mytheamsauthecent.wapgem.com,False,False,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,False,False,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
panelweb-4cae2.web.app,False,False,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
adityaschooljabalpur.com,False,True,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1
mail.phongvuexpress.vn,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
patient-cell-40f5.updatedlogmylogin.workers.dev,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
208.82.115.230,False,False,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sacsassinatura.com,False,False,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
photojourney.xyz,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
kutt.it,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
livecentralmethodist-my.sharepoint.com,False,False,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
regisdrive.xyz,False,False,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
nixschool.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ebaystore.shop,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
crmlavoz.lavozdelinterior.net,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
kecc.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
santaninfover.byethost33.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
tcaconnect.ac-page.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
esfdesentakip.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
svetikc.space,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,False,True,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
kartclue.com,False,False,1,7,0,0,0,0,1,0,1,1,0,0,1,0,1
atualizaonline2533.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
mnbexexz.ga,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
accountactivationuserggh.com.ru,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
artemisbetguncel.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
seguincontracting.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
login.xfinity.meculinkvolt.com,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
votre.service.client.forfait.orange.mobile.travelforever.co.uk,False,False,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
namkhoabinhduong.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
c11.kr,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
flavena.co.rs,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mattresscleaningabudhabi.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
ftx-register-pro.world,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
app.box.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
185.177.54.1,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
offertomix.com,False,False,1,3,1,0,1,0,1,1,1,1,1,1,1,1,1
hostpoint.ch.17a902ef.tcorner.fr,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
betasusgirisburasi.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
encryptdrive.booogle.net,False,False,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mjaymvnlchrlbwjlcjizmxn0.filesusr.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
oldschool-runescape-securedbonds.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
hotelpatriablitar.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
wriot-alternate.app.link,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mediosdigitalescr.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hogarin.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
exodus-staking.web.app,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sandboxww.top,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
co.jp.ntcldx.cn,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
colorfastinv.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
platinumserviceac.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
hotm.art,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sparkasse-push.de,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
motormoskito.cl,False,True,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
intranet.unsm.edu.pe,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
bthak.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
walletconnectioncrypt.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
anjalijha167.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
wallieget.com,False,False,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
www1.smdcshdkjl.top.smdcshdkjl.top,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
btconnectfilesecurebthomelogindropboxinupdatetdropboxpdf-logss.yolasite.com,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mjayme9jdg9izxiymjnyza.filesusr.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
onlinepromerica5.byethost8.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
ct60891.tmweb.ru,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ct81036.tmweb.ru,False,False,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
macjakarta.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
grottedisaledesenzano.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
flladv.com.br,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,1,1
eclipsevpn-new.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,False,True,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
vk-kittygirl.ru,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
micuenta01.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vk-dreamsgirls.ru,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
fra1.digitaloceanspaces.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
plan-o2-monthlypayments.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
webmailhosting.brazilsouth.cloudapp.azure.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
spk-tanverfahren.de,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
cpanel.granadoemurahara.com.br,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
japaneseama.yoshimi.icu,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
inpost-pl.id-9196581469.icu,False,False,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
irs.economic-impact-funds.com,False,False,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
images-r0y9yp964.salamazerbaycan.az,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
wirtschaft.baesweiler.de,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
connect.au-login.jp.yuhongdx.com,False,False,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
ykyevmqxaktnfgrtuufymkhnce-dot-gl44393333333.rj.r.appspot.com,False,False,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
beetriyadh.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
drive.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
onlinepromericac.byethost3.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
app.box.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
prepaid.firstdata.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pancakeswap.bike,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bcpzonsegurabeta-vlabcp-com.dtuofus.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
jstrieb.github.io,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
activicionrealy.byethost31.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
127qs.trk.elasticemail.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.02-invalid-bundle.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
metavideos.com,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
short.npru.ac.th,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
justying12.backrolled.ru,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
floorsdirectltd.co.uk,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
lousagomes.pt,False,False,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
antaresns.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
betasus23.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
spring-pond-62c4.autocreative.workers.dev,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
api.bdisl.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,False,True,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,False,True,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
fiuf89ufgigigi.yolasite.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dotdre.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
btserveruytdrxf.boxmode.io,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.googleapis.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
paxful-kiosk.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
felipecostta94.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
s-sarfati.co.il,False,False,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
h5p.roboticamexico.com.mx,False,True,1,2,0,0,1,0,1,0,1,1,0,0,1,0,1
jiwanramchemical.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
osa-academy.com,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
j.mp,False,False,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
metamask-web.info,False,False,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
idhuman-verification.run-us-west2.goorm.io,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
drive.google.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
laptopfinance.org.uk,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
vivalagaleria.com,False,False,1,2,0,0,0,0,1,1,1,1,1,0,1,0,1
docs.google.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
virtual1dattss.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
metallkom-spb.ru,False,False,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
budrimon.xyz,False,False,0,6,0,0,0,0,1,0,1,1,0,0,1,0,1
amazon-co-jp.youtian8356.vip,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
anabolic-online.com,False,False,0,3,0,0,0,1,1,0,1,1,0,0,1,0,1
saritapariyar.com.np,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
allkku.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
pikay13.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
157.230.37.22,False,False,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
fixi.rest,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
btbroadbands0938374746474.boxmode.io,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
dreapp-cheks-account.rf.gd,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
mayanktex.com,False,False,1,4,0,0,1,0,1,0,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
easyholidaytrips.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
thedecorindia.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
ipay.open-pays.ru,False,False,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
pagehelpssupportidentityasmuchaspossible.co.vu,False,False,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.kuttabalfatih.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
grupwhatsapp-viral191.duckdns.org,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
go24link.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
suppliers.bitshepherd.org,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
solutionsaec-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
westernpapersl.com,False,False,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
fedlxpress.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
my.softbank.flankli.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mmaat.ae,False,False,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
ronigelo.blogspot.com,False,False,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
bcpzonaseguras.viabcpv.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,False,True,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
jrlzdqi.wmsistseg.com.br,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ministry-offreedomka.app,False,False,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
solutionunlock.com,False,False,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
drive.google.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
secure300.inmotionhosting.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
walletslive-validation.com,False,False,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
nevodevelopment.com,False,False,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
acuakpreatpg.rf.gd,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
smscaixanovo.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mobiledesbloqueio.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
apeswvap.finance,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
triggermarketing.biz,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
on-me-ro.firebaseapp.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
taxopus.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
check-newpayee-halfax.com,False,False,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
188elexusbet.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
unauthorised-login-attempt872.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
artificialconnect.de,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
alkhalilgraphics.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
oyknrmzazildlsaxutqiatopgs-dot-gl44393333333.rj.r.appspot.com,False,False,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
webstories.eu,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
8dw5g.codesandbox.io,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chaseonlineaccess.chaseonlineaccesslogin.workers.dev,False,False,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
builmon.xyz,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
equalchances.org,False,False,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
pastelink.net,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
axxcticionesco30.ultimatefreehost.in,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
messagerie-orange164.yolasite.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
trade-identify.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
